sku_id,current_ad_spend_per_unit,roas,conversion_rate,ctr,cpc,last_30d_sales,avg_daily_sessions,conversion_benchmark
FAB-0400,5,5.97,0.036250000000000004,0.02,10,120,500,0.0446
FAB-0401,34,5.28,0.03245,0.02,10,120,500,0.03374
FAB-0402,63,6.59,0.01975,0.02,10,120,500,0.030080000000000003
FAB-0403,92,6.9,0.0363,0.02,10,120,500,0.04751
FAB-0404,121,1.0,0.02,0.02,10,120,500,0.02435
FAB-0405,150,1.31,0.04025,0.02,10,120,500,0.03875
FAB-0406,179,2.62,0.052,0.02,10,120,500,0.02417
FAB-0407,8,2.93,0.06185,0.02,10,120,500,0.04277
FAB-0408,37,2.24,0.0309,0.02,10,120,500,0.02504
FAB-0409,66,3.55,0.06375,0.02,10,120,500,0.03179
FAB-0410,95,3.86,0.0503,0.02,10,120,500,0.03989
FAB-0411,124,3.17,0.040650000000000006,0.02,10,120,500,0.04367
FAB-0412,153,3.48,0.04215000000000001,0.02,10,120,500,0.03554
FAB-0413,182,4.79,0.0162,0.02,10,120,500,0.048409999999999995
FAB-0414,11,4.1,0.0509,0.02,10,120,500,0.04811
FAB-0415,40,4.41,0.03615,0.02,10,120,500,0.03314
FAB-0416,69,5.72,0.01505,0.02,10,120,500,0.04883
FAB-0417,98,5.03,0.0529,0.02,10,120,500,0.02066
FAB-0418,127,5.34,0.0467,0.02,10,120,500,0.0431
FAB-0419,156,6.65,0.043399999999999994,0.02,10,120,500,0.03806
FAB-0420,185,6.96,0.0281,0.02,10,120,500,0.03074
FAB-0421,14,1.06,0.03475,0.02,10,120,500,0.036320000000000005
FAB-0422,43,1.37,0.02195,0.02,10,120,500,0.04868
FAB-0423,72,2.68,0.039599999999999996,0.02,10,120,500,0.038029999999999994
FAB-0424,101,2.99,0.05125,0.02,10,120,500,0.036860000000000004
FAB-0425,130,2.3,0.031450000000000006,0.02,10,120,500,0.03461
FAB-0426,159,3.61,0.0291,0.02,10,120,500,0.04418
FAB-0427,188,3.92,0.0558,0.02,10,120,500,0.04994
FAB-0428,17,3.23,0.0274,0.02,10,120,500,0.02546
FAB-0429,46,4.54,0.054400000000000004,0.02,10,120,500,0.04871
FAB-0430,75,4.85,0.0543,0.02,10,120,500,0.03848
FAB-0431,104,4.16,0.061250000000000006,0.02,10,120,500,0.03389
FAB-0432,133,4.47,0.04755,0.02,10,120,500,0.04097
FAB-0433,162,5.78,0.02595,0.02,10,120,500,0.03488
FAB-0434,191,5.09,0.02265,0.02,10,120,500,0.02366
FAB-0435,20,5.4,0.0236,0.02,10,120,500,0.03065
FAB-0436,49,6.71,0.0633,0.02,10,120,500,0.032869999999999996
FAB-0437,78,1.81,0.057300000000000004,0.02,10,120,500,0.04514
FAB-0438,107,1.12,0.0416,0.02,10,120,500,0.0398
FAB-0439,136,1.43,0.02655,0.02,10,120,500,0.03884
FAB-0440,165,2.74,0.0524,0.02,10,120,500,0.03887
FAB-0441,194,2.05,0.0284,0.02,10,120,500,0.03626
FAB-0442,23,2.36,0.0152,0.02,10,120,500,0.04784
FAB-0443,52,3.67,0.057050000000000003,0.02,10,120,500,0.02444
FAB-0444,81,3.98,0.0427,0.02,10,120,500,0.02882
FAB-0445,110,3.29,0.035750000000000004,0.02,10,120,500,0.042109999999999995
FAB-0446,139,4.6,0.0467,0.02,10,120,500,0.043429999999999996
FAB-0447,168,4.91,0.0543,0.02,10,120,500,0.03512
FAB-0448,197,4.22,0.054700000000000006,0.02,10,120,500,0.03653
FAB-0449,26,5.53,0.06225,0.02,10,120,500,0.037489999999999996
FAB-0450,55,5.84,0.0548,0.02,10,120,500,0.02
FAB-0451,84,5.15,0.04145,0.02,10,120,500,0.029269999999999997
FAB-0452,113,5.46,0.0458,0.02,10,120,500,0.026090000000000002
FAB-0453,142,6.77,0.0393,0.02,10,120,500,0.04904
FAB-0454,171,1.87,0.06485,0.02,10,120,500,0.03458
FAB-0455,200,1.18,0.036500000000000005,0.02,10,120,500,0.0281
FAB-0456,29,1.49,0.0159,0.02,10,120,500,0.04721
FAB-0457,58,2.8,0.0401,0.02,10,120,500,0.02054
FAB-0458,87,2.11,0.052700000000000004,0.02,10,120,500,0.02837
FAB-0459,116,2.42,0.04705,0.02,10,120,500,0.02687
FAB-0460,145,3.73,0.0576,0.02,10,120,500,0.029269999999999997
FAB-0461,174,3.04,0.04455,0.02,10,120,500,0.03587
FAB-0462,203,3.35,0.0403,0.02,10,120,500,0.035
FAB-0463,32,4.66,0.0264,0.02,10,120,500,0.038900000000000004
FAB-0464,61,4.97,0.026099999999999998,0.02,10,120,500,0.02393
FAB-0465,90,4.28,0.0262,0.02,10,120,500,0.04346
FAB-0466,119,5.59,0.032,0.02,10,120,500,0.04403
FAB-0467,148,5.9,0.06305,0.02,10,120,500,0.03314
FAB-0468,177,5.21,0.0327,0.02,10,120,500,0.03128
FAB-0469,6,6.52,0.02075,0.02,10,120,500,0.0407
FAB-0470,35,6.83,0.0616,0.02,10,120,500,0.02195
FAB-0471,64,1.93,0.03555,0.02,10,120,500,0.0251
FAB-0472,93,1.24,0.04535,0.02,10,120,500,0.046579999999999996
FAB-0473,122,2.55,0.05085,0.02,10,120,500,0.02975
FAB-0474,151,2.86,0.017849999999999998,0.02,10,120,500,0.03683
FAB-0475,180,2.17,0.027450000000000002,0.02,10,120,500,0.02573
FAB-0476,9,2.48,0.0364,0.02,10,120,500,0.02687
FAB-0477,38,3.79,0.04475,0.02,10,120,500,0.02255
FAB-0478,67,3.1,0.06335,0.02,10,120,500,0.03431
FAB-0479,96,3.41,0.0356,0.02,10,120,500,0.04943
FAB-0480,125,4.72,0.0215,0.02,10,120,500,0.0293
FAB-0481,154,4.03,0.05165,0.02,10,120,500,0.03317
FAB-0482,183,4.34,0.0183,0.02,10,120,500,0.02171
FAB-0483,12,5.65,0.0541,0.02,10,120,500,0.03554
FAB-0484,41,5.96,0.0379,0.02,10,120,500,0.02462
FAB-0485,70,5.27,0.0458,0.02,10,120,500,0.03848
FAB-0486,99,6.58,0.036500000000000005,0.02,10,120,500,0.04505
FAB-0487,128,6.89,0.0188,0.02,10,120,500,0.04163
FAB-0488,157,1.99,0.0496,0.02,10,120,500,0.04313
FAB-0489,186,1.3,0.0569,0.02,10,120,500,0.02762
FAB-0490,15,2.61,0.028900000000000002,0.02,10,120,500,0.038779999999999995
FAB-0491,44,2.92,0.0174,0.02,10,120,500,0.0311
FAB-0492,73,2.23,0.0466,0.02,10,120,500,0.04262
FAB-0493,102,3.54,0.038400000000000004,0.02,10,120,500,0.03347
FAB-0494,131,3.85,0.016649999999999998,0.02,10,120,500,0.034519999999999995
FAB-0495,160,3.16,0.0526,0.02,10,120,500,0.03653
FAB-0496,189,3.47,0.049100000000000005,0.02,10,120,500,0.029240000000000002
FAB-0497,18,4.78,0.0416,0.02,10,120,500,0.0311
FAB-0498,47,4.09,0.0483,0.02,10,120,500,0.03155
FAB-0499,76,4.4,0.036750000000000005,0.02,10,120,500,0.02156
FAB-0500,105,5.71,0.053750000000000006,0.02,10,120,500,0.02357
