sku_id,current_ad_spend_per_unit,roas,conversion_rate,ctr,cpc,last_30d_sales,avg_daily_sessions,conversion_benchmark
FABSOCH-W-0386,132,6.54,0.03,0.02,10,120,500,0.03
FABSOCH-W-0387,169,6.95,0.03,0.02,10,120,500,0.03
FABSOCH-W-0388,206,2.55,0.03,0.02,10,120,500,0.03
FABSOCH-W-0389,243,2.96,0.03,0.02,10,120,500,0.03
FABSOCH-W-0390,40,2.37,0.03,0.02,10,120,500,0.03
FABSOCH-W-0391,77,3.78,0.03,0.02,10,120,500,0.03
FABSOCH-W-0392,114,3.19,0.03,0.02,10,120,500,0.03
FABSOCH-W-0393,151,4.6,0.03,0.02,10,120,500,0.03
FABSOCH-W-0394,188,4.01,0.03,0.02,10,120,500,0.03
FABSOCH-W-0395,225,4.42,0.03,0.02,10,120,500,0.03
FABSOCH-W-0396,22,5.83,0.03,0.02,10,120,500,0.03
FABSOCH-W-0397,59,5.24,0.03,0.02,10,120,500,0.03
FABSOCH-W-0398,96,6.65,0.03,0.02,10,120,500,0.03
FABSOCH-W-0399,133,1.25,0.03,0.02,10,120,500,0.03
FABSOCH-W-0400,170,2.66,0.03,0.02,10,120,500,0.03
FABSOCH-W-0401,207,2.07,0.03,0.02,10,120,500,0.03
FABSOCH-W-0402,244,2.48,0.03,0.02,10,120,500,0.03
FABSOCH-W-0403,41,3.89,0.03,0.02,10,120,500,0.03
FABSOCH-W-0404,78,3.3,0.03,0.02,10,120,500,0.03
FABSOCH-W-0405,115,4.71,0.03,0.02,10,120,500,0.03
FABSOCH-W-0406,152,4.12,0.03,0.02,10,120,500,0.03
FABSOCH-W-0407,189,5.53,0.03,0.02,10,120,500,0.03
FABSOCH-W-0408,226,5.94,0.03,0.02,10,120,500,0.03
FABSOCH-W-0409,23,5.35,0.03,0.02,10,120,500,0.03
FABSOCH-W-0410,60,6.76,0.03,0.02,10,120,500,0.03
FABSOCH-W-0411,97,1.36,0.03,0.02,10,120,500,0.03
FABSOCH-W-0412,134,2.77,0.03,0.02,10,120,500,0.03
FABSOCH-W-0413,171,2.18,0.03,0.02,10,120,500,0.03
FABSOCH-W-0414,208,3.59,0.03,0.02,10,120,500,0.03
FABSOCH-W-0415,245,3.0,0.03,0.02,10,120,500,0.03
FABSOCH-W-0416,42,3.41,0.03,0.02,10,120,500,0.03
FABSOCH-W-0417,79,4.82,0.03,0.02,10,120,500,0.03
FABSOCH-W-0418,116,4.23,0.03,0.02,10,120,500,0.03
FABSOCH-W-0419,153,5.64,0.03,0.02,10,120,500,0.03
FABSOCH-W-0420,190,5.05,0.03,0.02,10,120,500,0.03
FABSOCH-W-0421,227,5.46,0.03,0.02,10,120,500,0.03
FABSOCH-W-0422,24,6.87,0.03,0.02,10,120,500,0.03
FABSOCH-W-0423,61,1.47,0.03,0.02,10,120,500,0.03
FABSOCH-W-0424,98,2.88,0.03,0.02,10,120,500,0.03
FABSOCH-W-0425,135,2.29,0.03,0.02,10,120,500,0.03
FABSOCH-W-0426,172,3.7,0.03,0.02,10,120,500,0.03
FABSOCH-W-0427,209,3.11,0.03,0.02,10,120,500,0.03
FABSOCH-W-0428,246,4.52,0.03,0.02,10,120,500,0.03
FABSOCH-W-0429,43,4.93,0.03,0.02,10,120,500,0.03
FABSOCH-W-0430,80,4.34,0.03,0.02,10,120,500,0.03
FABSOCH-W-0431,117,5.75,0.03,0.02,10,120,500,0.03
FABSOCH-W-0432,154,5.16,0.03,0.02,10,120,500,0.03
FABSOCH-W-0433,191,6.57,0.03,0.02,10,120,500,0.03
FABSOCH-W-0434,228,6.98,0.03,0.02,10,120,500,0.03
FABSOCH-W-0435,25,2.58,0.03,0.02,10,120,500,0.03
FABSOCH-W-0436,62,2.99,0.03,0.02,10,120,500,0.03
FABSOCH-W-0437,99,2.4,0.03,0.02,10,120,500,0.03
FABSOCH-W-0438,136,3.81,0.03,0.02,10,120,500,0.03
FABSOCH-W-0439,173,3.22,0.03,0.02,10,120,500,0.03
FABSOCH-W-0440,210,4.63,0.03,0.02,10,120,500,0.03
FABSOCH-W-0441,247,4.04,0.03,0.02,10,120,500,0.03
FABSOCH-W-0442,44,4.45,0.03,0.02,10,120,500,0.03
FABSOCH-W-0443,81,5.86,0.03,0.02,10,120,500,0.03
FABSOCH-W-0444,118,5.27,0.03,0.02,10,120,500,0.03
FABSOCH-W-0445,155,6.68,0.03,0.02,10,120,500,0.03
FABSOCH-W-0446,192,1.28,0.03,0.02,10,120,500,0.03
FABSOCH-W-0447,229,2.69,0.03,0.02,10,120,500,0.03
FABSOCH-W-0448,26,2.1,0.03,0.02,10,120,500,0.03
FABSOCH-W-0449,63,3.51,0.03,0.02,10,120,500,0.03
FABSOCH-W-0450,100,3.92,0.03,0.02,10,120,500,0.03
FABSOCH-W-0451,137,3.33,0.03,0.02,10,120,500,0.03
FABSOCH-W-0452,174,4.74,0.03,0.02,10,120,500,0.03
FABSOCH-W-0453,211,4.15,0.03,0.02,10,120,500,0.03
FABSOCH-W-0454,248,5.56,0.03,0.02,10,120,500,0.03
FABSOCH-W-0455,45,5.97,0.03,0.02,10,120,500,0.03
FABSOCH-W-0456,82,5.38,0.03,0.02,10,120,500,0.03
FABSOCH-W-0457,119,6.79,0.03,0.02,10,120,500,0.03
FABSOCH-W-0458,156,1.39,0.03,0.02,10,120,500,0.03
FABSOCH-W-0459,193,2.8,0.03,0.02,10,120,500,0.03
FABSOCH-W-0460,230,2.21,0.03,0.02,10,120,500,0.03
FABSOCH-W-0461,27,3.62,0.03,0.02,10,120,500,0.03
FABSOCH-W-0462,64,3.03,0.03,0.02,10,120,500,0.03
FABSOCH-W-0463,101,3.44,0.03,0.02,10,120,500,0.03
FABSOCH-W-0464,138,4.85,0.03,0.02,10,120,500,0.03
FABSOCH-W-0465,175,4.26,0.03,0.02,10,120,500,0.03
FABSOCH-W-0466,212,5.67,0.03,0.02,10,120,500,0.03
FABSOCH-W-0467,249,5.08,0.03,0.02,10,120,500,0.03
FABSOCH-W-0468,46,5.49,0.03,0.02,10,120,500,0.03
FABSOCH-W-0469,83,6.9,0.03,0.02,10,120,500,0.03
FABSOCH-W-0470,120,2.5,0.03,0.02,10,120,500,0.03
FABSOCH-W-0471,157,2.91,0.03,0.02,10,120,500,0.03
FABSOCH-W-0472,194,2.32,0.03,0.02,10,120,500,0.03
FABSOCH-W-0473,231,3.73,0.03,0.02,10,120,500,0.03
FABSOCH-W-0474,28,3.14,0.03,0.02,10,120,500,0.03
FABSOCH-W-0475,65,4.55,0.03,0.02,10,120,500,0.03
FABSOCH-W-0476,102,4.96,0.03,0.02,10,120,500,0.03
FABSOCH-W-0477,139,4.37,0.03,0.02,10,120,500,0.03
FABSOCH-W-0478,176,5.78,0.03,0.02,10,120,500,0.03
FABSOCH-W-0479,213,5.19,0.03,0.02,10,120,500,0.03
FABSOCH-W-0480,10,6.6,0.03,0.02,10,120,500,0.03
FABSOCH-W-0481,47,1.2,0.03,0.02,10,120,500,0.03
FABSOCH-W-0482,84,2.61,0.03,0.02,10,120,500,0.03
FABSOCH-W-0483,121,2.02,0.03,0.02,10,120,500,0.03
FABSOCH-W-0484,158,2.43,0.03,0.02,10,120,500,0.03
FABSOCH-W-0485,195,3.84,0.03,0.02,10,120,500,0.03
FABSOCH-W-0486,232,3.25,0.03,0.02,10,120,500,0.03
FABSOCH-W-0487,29,4.66,0.03,0.02,10,120,500,0.03
FABSOCH-W-0488,66,4.07,0.03,0.02,10,120,500,0.03
FABSOCH-W-0489,103,4.48,0.03,0.02,10,120,500,0.03
FABSOCH-W-0490,140,5.89,0.03,0.02,10,120,500,0.03
FABSOCH-W-0491,177,5.3,0.03,0.02,10,120,500,0.03
FABSOCH-W-0492,214,6.71,0.03,0.02,10,120,500,0.03
FABSOCH-W-0493,11,1.31,0.03,0.02,10,120,500,0.03
FABSOCH-W-0494,48,2.72,0.03,0.02,10,120,500,0.03
FABSOCH-W-0495,85,2.13,0.03,0.02,10,120,500,0.03
FABSOCH-W-0496,122,3.54,0.03,0.02,10,120,500,0.03
FABSOCH-W-0497,159,3.95,0.03,0.02,10,120,500,0.03
FABSOCH-W-0498,196,3.36,0.03,0.02,10,120,500,0.03
FABSOCH-W-0499,233,4.77,0.03,0.02,10,120,500,0.03
FABSOCH-W-0500,30,4.18,0.03,0.02,10,120,500,0.03
