sku_id,current_ad_spend_per_unit,roas,conversion_rate,ctr,cpc,last_30d_sales,avg_daily_sessions,conversion_benchmark
MYN-W-0376,242,1.44,0.0528,0.02,10,120,500,0.022940000000000002
MYN-W-0377,39,2.85,0.0187,0.02,10,120,500,0.02288
MYN-W-0378,76,2.26,0.0524,0.02,10,120,500,0.02417
MYN-W-0379,113,3.67,0.0624,0.02,10,120,500,0.03608
MYN-W-0380,150,3.08,0.054450000000000005,0.02,10,120,500,0.038779999999999995
MYN-W-0381,187,3.49,0.06035,0.02,10,120,500,0.02471
MYN-W-0382,224,4.9,0.043000000000000003,0.02,10,120,500,0.04604
MYN-W-0383,21,4.31,0.053750000000000006,0.02,10,120,500,0.02078
MYN-W-0384,58,5.72,0.06245,0.02,10,120,500,0.0278
MYN-W-0385,95,5.13,0.0207,0.02,10,120,500,0.03578
MYN-W-0386,132,6.54,0.04995,0.02,10,120,500,0.04181
MYN-W-0387,169,6.95,0.02085,0.02,10,120,500,0.02549
MYN-W-0388,206,2.55,0.05175,0.02,10,120,500,0.03809
MYN-W-0389,243,2.96,0.029249999999999998,0.02,10,120,500,0.03755
MYN-W-0390,40,2.37,0.01965,0.02,10,120,500,0.03284
MYN-W-0391,77,3.78,0.06205,0.02,10,120,500,0.025759999999999998
MYN-W-0392,114,3.19,0.03175,0.02,10,120,500,0.0398
MYN-W-0393,151,4.6,0.02265,0.02,10,120,500,0.04892
MYN-W-0394,188,4.01,0.0482,0.02,10,120,500,0.04208
MYN-W-0395,225,4.42,0.059050000000000005,0.02,10,120,500,0.02951
MYN-W-0396,22,5.83,0.0443,0.02,10,120,500,0.038720000000000004
MYN-W-0397,59,5.24,0.0522,0.02,10,120,500,0.02504
MYN-W-0398,96,6.65,0.027,0.02,10,120,500,0.046130000000000004
MYN-W-0399,133,1.25,0.0263,0.02,10,120,500,0.02072
MYN-W-0400,170,2.66,0.0233,0.02,10,120,500,0.04196
MYN-W-0401,207,2.07,0.0327,0.02,10,120,500,0.040190000000000003
MYN-W-0402,244,2.48,0.0574,0.02,10,120,500,0.03794
MYN-W-0403,41,3.89,0.04005,0.02,10,120,500,0.02675
MYN-W-0404,78,3.3,0.04405,0.02,10,120,500,0.047990000000000005
MYN-W-0405,115,4.71,0.0494,0.02,10,120,500,0.04943
MYN-W-0406,152,4.12,0.0594,0.02,10,120,500,0.028519999999999997
MYN-W-0407,189,5.53,0.04955,0.02,10,120,500,0.02312
MYN-W-0408,226,5.94,0.01515,0.02,10,120,500,0.02495
MYN-W-0409,23,5.35,0.0153,0.02,10,120,500,0.02012
MYN-W-0410,60,6.76,0.04245,0.02,10,120,500,0.035269999999999996
MYN-W-0411,97,1.36,0.0179,0.02,10,120,500,0.03455
MYN-W-0412,134,2.77,0.0174,0.02,10,120,500,0.041749999999999995
MYN-W-0413,171,2.18,0.02765,0.02,10,120,500,0.026180000000000002
MYN-W-0414,208,3.59,0.02435,0.02,10,120,500,0.03476
MYN-W-0415,245,3.0,0.06265,0.02,10,120,500,0.0314
MYN-W-0416,42,3.41,0.022199999999999998,0.02,10,120,500,0.03716
MYN-W-0417,79,4.82,0.0339,0.02,10,120,500,0.04949
MYN-W-0418,116,4.23,0.021249999999999998,0.02,10,120,500,0.04862
MYN-W-0419,153,5.64,0.0574,0.02,10,120,500,0.025910000000000002
MYN-W-0420,190,5.05,0.04555,0.02,10,120,500,0.03662
MYN-W-0421,227,5.46,0.034350000000000006,0.02,10,120,500,0.04046
MYN-W-0422,24,6.87,0.0339,0.02,10,120,500,0.03476
MYN-W-0423,61,1.47,0.0436,0.02,10,120,500,0.02828
MYN-W-0424,98,2.88,0.0251,0.02,10,120,500,0.03458
MYN-W-0425,135,2.29,0.045200000000000004,0.02,10,120,500,0.03338
MYN-W-0426,172,3.7,0.057800000000000004,0.02,10,120,500,0.03683
MYN-W-0427,209,3.11,0.05485,0.02,10,120,500,0.04937
MYN-W-0428,246,4.52,0.0364,0.02,10,120,500,0.02411
MYN-W-0429,43,4.93,0.022850000000000002,0.02,10,120,500,0.02714
MYN-W-0430,80,4.34,0.052500000000000005,0.02,10,120,500,0.03644
MYN-W-0431,117,5.75,0.059750000000000004,0.02,10,120,500,0.04772
MYN-W-0432,154,5.16,0.023649999999999997,0.02,10,120,500,0.02366
MYN-W-0433,191,6.57,0.01775,0.02,10,120,500,0.024050000000000002
MYN-W-0434,228,6.98,0.04035,0.02,10,120,500,0.02153
MYN-W-0435,25,2.58,0.05745,0.02,10,120,500,0.036500000000000005
MYN-W-0436,62,2.99,0.0601,0.02,10,120,500,0.025160000000000002
MYN-W-0437,99,2.4,0.0431,0.02,10,120,500,0.04448
MYN-W-0438,136,3.81,0.024,0.02,10,120,500,0.02864
MYN-W-0439,173,3.22,0.02375,0.02,10,120,500,0.02612
MYN-W-0440,210,4.63,0.027,0.02,10,120,500,0.02732
MYN-W-0441,247,4.04,0.0153,0.02,10,120,500,0.02249
MYN-W-0442,44,4.45,0.022699999999999998,0.02,10,120,500,0.04703
MYN-W-0443,81,5.86,0.053750000000000006,0.02,10,120,500,0.0311
MYN-W-0444,118,5.27,0.04175,0.02,10,120,500,0.04985
MYN-W-0445,155,6.68,0.05195,0.02,10,120,500,0.049640000000000004
MYN-W-0446,192,1.28,0.0327,0.02,10,120,500,0.04412
MYN-W-0447,229,2.69,0.0352,0.02,10,120,500,0.041359999999999994
MYN-W-0448,26,2.1,0.03475,0.02,10,120,500,0.02573
MYN-W-0449,63,3.51,0.024550000000000002,0.02,10,120,500,0.04616
MYN-W-0450,100,3.92,0.0632,0.02,10,120,500,0.0305
MYN-W-0451,137,3.33,0.043050000000000005,0.02,10,120,500,0.03428
MYN-W-0452,174,4.74,0.02885,0.02,10,120,500,0.036680000000000004
MYN-W-0453,211,4.15,0.0212,0.02,10,120,500,0.03968
MYN-W-0454,248,5.56,0.0482,0.02,10,120,500,0.02069
MYN-W-0455,45,5.97,0.05775,0.02,10,120,500,0.04331
MYN-W-0456,82,5.38,0.06115,0.02,10,120,500,0.03386
MYN-W-0457,119,6.79,0.038849999999999996,0.02,10,120,500,0.04847
MYN-W-0458,156,1.39,0.06080000000000001,0.02,10,120,500,0.04016
MYN-W-0459,193,2.8,0.0592,0.02,10,120,500,0.0281
MYN-W-0460,230,2.21,0.059800000000000006,0.02,10,120,500,0.03938
MYN-W-0461,27,3.62,0.044149999999999995,0.02,10,120,500,0.0437
MYN-W-0462,64,3.03,0.0427,0.02,10,120,500,0.02243
MYN-W-0463,101,3.44,0.03,0.02,10,120,500,0.04457
MYN-W-0464,138,4.85,0.03325,0.02,10,120,500,0.04625
MYN-W-0465,175,4.26,0.02565,0.02,10,120,500,0.04586
MYN-W-0466,212,5.67,0.0379,0.02,10,120,500,0.0248
MYN-W-0467,249,5.08,0.030199999999999998,0.02,10,120,500,0.04289
MYN-W-0468,46,5.49,0.0152,0.02,10,120,500,0.02156
MYN-W-0469,83,6.9,0.02555,0.02,10,120,500,0.04055
MYN-W-0470,120,2.5,0.03705,0.02,10,120,500,0.02834
MYN-W-0471,157,2.91,0.05885,0.02,10,120,500,0.03737
MYN-W-0472,194,2.32,0.05255,0.02,10,120,500,0.03887
MYN-W-0473,231,3.73,0.06255,0.02,10,120,500,0.02765
MYN-W-0474,28,3.14,0.0313,0.02,10,120,500,0.03989
MYN-W-0475,65,4.55,0.0559,0.02,10,120,500,0.022010000000000002
MYN-W-0476,102,4.96,0.0199,0.02,10,120,500,0.040400000000000005
MYN-W-0477,139,4.37,0.0643,0.02,10,120,500,0.04667
MYN-W-0478,176,5.78,0.018099999999999998,0.02,10,120,500,0.03719
MYN-W-0479,213,5.19,0.0395,0.02,10,120,500,0.04112
MYN-W-0480,10,6.6,0.02155,0.02,10,120,500,0.037849999999999995
MYN-W-0481,47,1.2,0.01875,0.02,10,120,500,0.03923
MYN-W-0482,84,2.61,0.061500000000000006,0.02,10,120,500,0.02309
MYN-W-0483,121,2.02,0.05685,0.02,10,120,500,0.04811
MYN-W-0484,158,2.43,0.0392,0.02,10,120,500,0.03854
MYN-W-0485,195,3.84,0.0153,0.02,10,120,500,0.04748
MYN-W-0486,232,3.25,0.0372,0.02,10,120,500,0.04682
MYN-W-0487,29,4.66,0.049999999999999996,0.02,10,120,500,0.04031
MYN-W-0488,66,4.07,0.020999999999999998,0.02,10,120,500,0.03845
MYN-W-0489,103,4.48,0.0553,0.02,10,120,500,0.044539999999999996
MYN-W-0490,140,5.89,0.05565,0.02,10,120,500,0.047
MYN-W-0491,177,5.3,0.0453,0.02,10,120,500,0.03989
MYN-W-0492,214,6.71,0.02135,0.02,10,120,500,0.03197
MYN-W-0493,11,1.31,0.055400000000000005,0.02,10,120,500,0.04076
MYN-W-0494,48,2.72,0.03755,0.02,10,120,500,0.03059
MYN-W-0495,85,2.13,0.01795,0.02,10,120,500,0.024890000000000002
MYN-W-0496,122,3.54,0.0431,0.02,10,120,500,0.02111
MYN-W-0497,159,3.95,0.039349999999999996,0.02,10,120,500,0.02459
MYN-W-0498,196,3.36,0.05935,0.02,10,120,500,0.02579
MYN-W-0499,233,4.77,0.052700000000000004,0.02,10,120,500,0.02129
MYN-W-0500,30,4.18,0.0203,0.02,10,120,500,0.04589
